DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2023-11-01 02:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	51.98	EUR	2023-10-31 11:43:16.016
2023-11-01 06:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	97.65	EUR	2023-10-31 11:43:16.016
2023-11-01 10:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	76.35	EUR	2023-10-31 11:43:16.016
2023-11-01 14:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	104.89	EUR	2023-10-31 11:43:16.016
2023-11-01 18:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	125.89	EUR	2023-10-31 11:43:16.016
2023-11-01 22:00:00.000	PT60M	10YCS-CG-TSO---S	BZN	ME BZN	ME	62.43	EUR	2023-10-31 11:43:16.016
2023-11-01 00:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	65.03	EUR	2023-10-31 11:54:22.022
2023-11-01 01:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	60.03	EUR	2023-10-31 11:54:22.022
2023-11-01 02:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	65.04	EUR	2023-10-31 11:54:22.022
2023-11-01 03:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	70.03	EUR	2023-10-31 11:54:22.022
2023-11-01 04:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	84.00	EUR	2023-10-31 11:54:22.022
2023-11-01 05:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	97.53	EUR	2023-10-31 11:54:22.022
2023-11-01 06:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	90.12	EUR	2023-10-31 11:54:22.022
2023-11-01 07:45:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	55.10	EUR	2023-10-31 11:54:22.022
